1,DD211030038B,1572800416020179,-68
1,DD211030025B,1572800448908511,-64
1,DD211030010B,1572800472366690,-66
1,DD211030032B,1572800493853442,-68
1,DD211030028B,1572800511970083,-68
1,DD211030021B,1572800527372618,-66
1,DD211030017B,1572800550533489,-66
1,DD211030024B,1572800575870057,-69
1,DD211030001B,1572800591575504,-65
1,DD211030003B,1572800615905648,-63
1,DD211030034B,1572800631523266,-66
1,DD211030035B,1572800674438068,-69
1,DD211030012B,1572800688190983,-66
1,DD211030033B,1572800715818511,-65
1,DD211030037B,1572800748259083,-67
1,DD211030005B,1572800762159230,-70
1,DD211030019B,1572800772340648,-69
1,DD211030019B,1572800797929362,-66
1,DD211030030B,1572800799114366,-69
1,DD211030027B,1572800813214953,-68
1,DD211030006B,1572800839615074,-65
1,DD211030007B,1572800867471618,-68
1,DD211030007B,1572800877645938,-66
1,DD211030031B,1572800896214465,-69
1,DD211030002B,1572800916007641,-63
1,DD211030036B,1572800935359596,-70
1,DD211030029B,1572800955985470,-67
1,DD211030038B,1572801001787844,-65
1,DD211030025B,1572801030676298,-67
1,DD211030010B,1572801044235569,-65
1,DD211030032B,1572801078116012,-66
1,DD211030028B,1572801095907721,-68
1,DD211030028B,1572801101224962,-68
1,DD211030028B,1572801125342222,-68
1,DD211030021B,1572801125770391,-64
1,DD211030017B,1572801148197633,-68
1,DD211030024B,1572801204724439,-65
1,DD211030001B,1572801270311042,-64
1,DD211030034B,1572801287272016,-66
1,DD211030034B,1572801308380226,-69
1,DD211030035B,1572801312398751,-69
1,DD211030012B,1572801327714452,-67
1,DD211030012B,1572801347950093,-68
1,DD211030033B,1572801360506458,-67
1,DD211030037B,1572801412143460,-63
1,DD211030019B,1572801428490233,-68
1,DD211030019B,1572801445068922,-69
1,DD211030030B,1572801454147157,-67
1,DD211030027B,1572801471945529,-66
1,DD211030027B,1572801507867766,-67
1,DD211030006B,1572801508405084,-66
1,DD211030007B,1572801530126135,-65
1,DD211030007B,1572801556573390,-69
