1,DD211030007B,1573880411936647,-66
1,DD211030012B,1573880423430976,-64
1,DD211030033B,1573880443145531,-69
1,DD211030037B,1573880469673527,-67
1,DD211030021B,1573880496105899,-63
1,DD211030038B,1573880523445641,-70
1,DD211030001B,1573880545720272,-70
1,DD211030025B,1573880579100015,-68
1,DD211030011B,1573880597728255,-69
1,DD211030027B,1573880618951821,-66
1,DD211030029B,1573880643495176,-68
1,DD211030036B,1573880659245918,-67
1,DD211030034B,1573880678828686,-64
1,DD211030035B,1573880697969180,-67
1,DD211030002B,1573880726190508,-64
1,DD211030002B,1573880737349394,-62
1,DD211030023B,1573880747467837,-64
1,DD211030019B,1573880777217303,-69
1,DD211030010B,1573880796806255,-67
1,DD211030008B,1573880821234323,-65
1,DD211030015B,1573880833763075,-70
1,DD211030028B,1573880857311510,-64
1,DD211030030B,1573880867466856,-67
1,DD211030017B,1573880909140163,-64
1,DD211030016B,1573880920238555,-65
1,DD211030003B,1573880964565848,-68
1,DD211030031B,1573880980448027,-65
1,DD211030007B,1573880997067107,-66
1,DD211030012B,1573881086012254,-66
1,DD211030033B,1573882379911662,-65
1,DD211030037B,1573882399198642,-66
1,DD211030021B,1573882415561038,-68
1,DD211030038B,1573882428784008,-67
1,DD211030001B,1573882441918799,-67
1,DD211030025B,1573882462959644,-65
1,DD211030011B,1573882484463306,-70
1,DD211030027B,1573882504356586,-61
1,DD211030029B,1573882518545546,-65
1,DD211030036B,1573882542002457,-68
1,DD211030034B,1573882560375394,-69
1,DD211030035B,1573882581052508,-64
1,DD211030002B,1573882599062238,-63
1,DD211030002B,1573882611320206,-64
1,DD211030023B,1573882619869094,-67
1,DD211030019B,1573882636501108,-65
1,DD211030010B,1573882648477815,-66
1,DD211030010B,1573882655501186,-66
1,DD211030008B,1573882677218433,-68
1,DD211030015B,1573882698050164,-65
1,DD211030028B,1573882716198534,-68
1,DD211030030B,1573882735671398,-66
1,DD211030017B,1573882764280396,-66
1,DD211030016B,1573882839769572,-66
1,DD211030003B,1573882878769301,-69
1,DD211030031B,1573882891639735,-65
1,DD211030007B,1573882907349090,-67
1,DD211030012B,1573882921204189,-70
1,DD211030033B,1573882951542722,-67
1,DD211030037B,1573882978432870,-65
