1,DD211030030B,1577397614440323,-66
1,DD211030034B,1577397639253358,-67
1,DD211030037B,1577397652839605,-64
1,DD211030027B,1577397690035511,-66
1,DD211030021B,1577397706796141,-67
1,DD211030021B,1577397733072366,-68
1,DD211030021B,1577397743997478,-67
1,DD211030031B,1577397749967784,-68
1,DD211030008B,1577397760368415,-70
1,DD211030015B,1577397787420118,-65
1,DD211030028B,1577397804063979,-67
1,DD211030028B,1577397819737322,-66
1,DD211030019B,1577397852105426,-69
1,DD211030023B,1577397869153308,-66
1,DD211030017B,1577397898552701,-67
1,DD211030012B,1577397907985723,-66
1,DD211030036B,1577397939846324,-67
1,DD211030010B,1577397957174267,-64
1,DD211030010B,1577397981186459,-67
1,DD211030016B,1577397997138796,-65
1,DD211030003B,1577398018986052,-70
1,DD211030003B,1577398049072988,-69
1,DD211030035B,1577398049425076,-68
1,DD211030005B,1577398125311380,-70
1,DD211030001B,1577398126072324,-69
1,DD211030025B,1577398140085272,-65
1,DD211030025B,1577398177471230,-66
1,DD211030011B,1577398179108236,-69
1,DD211030006B,1577398195963864,-65
1,DD211030006B,1577398240725122,-66
1,DD211030038B,1577398242945400,-68
1,DD211030032B,1577398257750881,-69
1,DD211030032B,1577398270257692,-69
1,DD211030033B,1577398292361925,-69
1,DD211030030B,1577398309879439,-65
1,DD211030030B,1577398345921584,-69
1,DD211030034B,1577398347061591,-67
1,DD211030037B,1577398365560035,-68
1,DD211030037B,1577398383661364,-69
1,DD211030027B,1577398415321345,-64
1,DD211030021B,1577398446380563,-68
1,DD211030021B,1577398467685361,-68
1,DD211030021B,1577398495708050,-66
1,DD211030031B,1577398496019140,-70
1,DD211030015B,1577398563171517,-69
1,DD211030028B,1577398618920503,-68
1,DD211030019B,1577398625642669,-68
1,DD211030023B,1577398642910431,-69
1,DD211030017B,1577398673774948,-67
1,DD211030012B,1577398690108333,-69
1,DD211030036B,1577398713989179,-68
1,DD211030010B,1577398726654612,-65
1,DD211030010B,1577398742784150,-66
1,DD211030016B,1577398770709117,-63
1,DD211030003B,1577398784371029,-66
1,DD211030003B,1577398842854697,-69
1,DD211030005B,1577399027267411,-66
1,DD211030001B,1577399027739122,-65
1,DD211030025B,1577399041569745,-65
1,DD211030011B,1577399082429261,-68
1,DD211030006B,1577399126556469,-68
1,DD211030038B,1577399127872719,-68
1,DD211030032B,1577399142291751,-67
1,DD211030032B,1577399162980530,-66
1,DD211030032B,1577399176495891,-66
1,DD211030033B,1577399187481268,-66
1,DD211030030B,1577399222467329,-64
1,DD211030034B,1577399230659050,-65
1,DD211030037B,1577399249478385,-66
1,DD211030037B,1577399267958420,-63
1,DD211030021B,1577399283854731,-68
1,DD211030021B,1577399303456355,-68
1,DD211030021B,1577399315434909,-67
1,DD211030031B,1577399327713565,-68
1,DD211030008B,1577399340107155,-68
1,DD211030015B,1577399374368626,-69
1,DD211030028B,1577399393490304,-65
1,DD211030028B,1577399413934738,-66
1,DD211030028B,1577399436889634,-66
1,DD211030028B,1577399459801711,-65
1,DD211030019B,1577399473321638,-67
1,DD211030017B,1577399508649081,-66
1,DD211030012B,1577399523213049,-66
1,DD211030036B,1577399557221544,-69
1,DD211030010B,1577399568653399,-68
1,DD211030016B,1577399603658843,-66
1,DD211030035B,1577399640121485,-65
1,DD211030005B,1577399653016559,-70
1,DD211030005B,1577399667091272,-66
1,DD211030005B,1577399693532135,-72
1,DD211030005B,1577399704737971,-70
1,DD211030001B,1577399705114857,-67
1,DD211030025B,1577399720931107,-67
1,DD211030011B,1577399818258364,-70
1,DD211030006B,1577399831908568,-65
1,DD211030032B,1577399903291658,-66
1,DD211030032B,1577399942305968,-66
1,DD211030033B,1577399942838689,-68
1,DD211030030B,1577399964608898,-69
1,DD211030030B,1577400003209116,-66
1,DD211030034B,1577400004982062,-66
1,DD211030037B,1577400020607880,-65
1,DD211030027B,1577400081284948,-65
1,DD211030021B,1577400094806565,-68
1,DD211030031B,1577400124129828,-69
1,DD211030015B,1577400162124101,-68
1,DD211030008B,1577400162398750,-67
1,DD211030028B,1577400182160104,-67
1,DD211030028B,1577400193852654,-68
1,DD211030028B,1577400200358840,-67
1,DD211030019B,1577400200976733,-69
1,DD211030023B,1577400238853904,-65
1,DD211030017B,1577400240758262,-63
1,DD211030012B,1577400262126500,-69
1,DD211030036B,1577400340206301,-67
1,DD211030010B,1577400353593152,-67
1,DD211030016B,1577400401303161,-65
1,DD211030003B,1577400414158599,-70
1,DD211030003B,1577400431184612,-69
1,DD211030003B,1577400437387078,-69
1,DD211030035B,1577400439159603,-68
1,DD211030005B,1577400452549781,-67
1,DD211030001B,1577400511808747,-67
1,DD211030025B,1577400564118686,-66
1,DD211030011B,1577400576112356,-69
1,DD211030006B,1577400590912298,-69
1,DD211030038B,1577400627020453,-63
1,DD211030032B,1577400645186624,-69
1,DD211030032B,1577400659111000,-70
1,DD211030033B,1577400665838084,-66
1,DD211030030B,1577400677622712,-68
1,DD211030030B,1577400687177680,-65
1,DD211030030B,1577400699918250,-68
1,DD211030034B,1577400710005376,-69
1,DD211030037B,1577400721178732,-68
1,DD211030037B,1577400738471789,-67
1,DD211030027B,1577400765702360,-68
1,DD211030021B,1577400779667556,-69
1,DD211030021B,1577400789224789,-68
1,DD211030031B,1577400810117588,-69
1,DD211030008B,1577400825406992,-66
1,DD211030008B,1577400850861528,-69
1,DD211030015B,1577400853132368,-67
1,DD211030028B,1577400880637870,-69
1,DD211030028B,1577400902761403,-69
1,DD211030028B,1577400916328357,-67
1,DD211030028B,1577400936748568,-66
1,DD211030019B,1577400941230988,-66
1,DD211030023B,1577400954682186,-67
1,DD211030023B,1577400966935637,-69
1,DD211030023B,1577400976880073,-65
1,DD211030012B,1577401003821571,-65
1,DD211030036B,1577401020367776,-66
1,DD211030010B,1577401053591411,-69
1,DD211030016B,1577401068137319,-68
1,DD211030003B,1577401086450144,-70
1,DD211030035B,1577401122614911,-69
1,DD211030005B,1577401134645282,-65
