1,DD211030010B,1577642432216286,-68
1,DD211030016B,1577642452326340,-64
1,DD211030003B,1577642544253890,-69
1,DD211030035B,1577642564141940,-66
1,DD211030005B,1577642587275277,-68
1,DD211030001B,1577642607168816,-61
1,DD211030025B,1577642627113974,-64
1,DD211030001B,1577642627395596,-68
1,DD211030011B,1577642650642000,-67
1,DD211030011B,1577642661675199,-67
1,DD211030006B,1577642677037190,-67
1,DD211030038B,1577642698727194,-66
1,DD211030038B,1577642712019052,-64
1,DD211030032B,1577642730826884,-69
1,DD211030033B,1577642750578746,-65
1,DD211030034B,1577642793790025,-66
1,DD211030037B,1577642818282571,-66
1,DD211030027B,1577642838188564,-66
1,DD211030027B,1577642855363456,-66
1,DD211030021B,1577642870014001,-68
1,DD211030031B,1577642890567623,-63
1,DD211030008B,1577642920400944,-67
1,DD211030015B,1577642942953465,-70
1,DD211030028B,1577642963323049,-69
1,DD211030019B,1577642986185029,-64
1,DD211030023B,1577643006585772,-67
1,DD211030017B,1577643031066507,-65
1,DD211030036B,1577643070235838,-67
1,DD211030010B,1577643087958563,-66
1,DD211030016B,1577643112375904,-66
1,DD211030016B,1577643122564636,-67
1,DD211030003B,1577643132770039,-69
1,DD211030003B,1577643140856599,-64
1,DD211030035B,1577643156710930,-67
1,DD211030005B,1577643180083074,-66
1,DD211030001B,1577643200557257,-64
1,DD211030025B,1577643230302212,-66
1,DD211030011B,1577643251261717,-67
1,DD211030011B,1577643268422315,-68
1,DD211030006B,1577643276290061,-64
1,DD211030038B,1577643299189977,-65
1,DD211030032B,1577643320670887,-68
1,DD211030032B,1577643336009492,-70
1,DD211030033B,1577643348308245,-66
1,DD211030030B,1577643367153208,-67
1,DD211030034B,1577643384998437,-68
1,DD211030037B,1577643407210498,-67
1,DD211030027B,1577643428818161,-63
1,DD211030027B,1577643445541293,-64
1,DD211030021B,1577643459565045,-68
1,DD211030031B,1577643484302842,-64
1,DD211030008B,1577643508877709,-67
1,DD211030015B,1577643530816411,-66
1,DD211030028B,1577643553679612,-65
1,DD211030019B,1577643576481226,-65
1,DD211030023B,1577643596790865,-64
1,DD211030017B,1577643618354639,-66
1,DD211030036B,1577643662523729,-67
1,DD211030010B,1577643678481997,-66
1,DD211030016B,1577643701319768,-67
1,DD211030003B,1577643729344821,-68
1,DD211030035B,1577643750109848,-65
1,DD211030005B,1577643792254620,-65
1,DD211030001B,1577643810675191,-68
1,DD211030025B,1577643838346075,-65
1,DD211030011B,1577643857402303,-69
1,DD211030006B,1577643878299861,-64
1,DD211030038B,1577643899895868,-66
1,DD211030032B,1577643922364312,-61
1,DD211030033B,1577643944433263,-66
1,DD211030030B,1577643965954337,-69
1,DD211030034B,1577643988798781,-65
1,DD211030037B,1577644016215714,-66
1,DD211030027B,1577644037037527,-68
1,DD211030021B,1577644068543593,-66
1,DD211030031B,1577644090011588,-70
1,DD211030008B,1577644113415461,-65
1,DD211030015B,1577644134630129,-65
1,DD211030028B,1577644153921489,-70
1,DD211030019B,1577644176778925,-68
1,DD211030019B,1577644196073620,-67
1,DD211030023B,1577644213587543,-67
1,DD211030017B,1577644235257503,-68
1,DD211030012B,1577644263603973,-68
1,DD211030036B,1577644282580635,-68
1,DD211030010B,1577644310077099,-65
1,DD211030016B,1577644329987247,-66
1,DD211030003B,1577644364143859,-69
