1,DD211030023B,1577109611941176,-69
1,DD211030017B,1577109631621580,-65
1,DD211030012B,1577109666632303,-69
1,DD211030036B,1577109685016466,-66
1,DD211030010B,1577109710422855,-66
1,DD211030010B,1577109728966094,-68
1,DD211030016B,1577109733314767,-66
1,DD211030003B,1577109757118428,-69
1,DD211030003B,1577109769752540,-69
1,DD211030035B,1577109777688021,-70
1,DD211030005B,1577109810036208,-68
1,DD211030001B,1577109832377737,-66
1,DD211030025B,1577109856755776,-64
1,DD211030025B,1577109873388382,-68
1,DD211030011B,1577109879593615,-68
1,DD211030006B,1577109898972045,-67
1,DD211030038B,1577109920605023,-68
1,DD211030032B,1577109942546086,-65
1,DD211030033B,1577109962707971,-62
1,DD211030030B,1577110004164585,-69
1,DD211030034B,1577110025574005,-67
1,DD211030037B,1577110048368410,-67
1,DD211030027B,1577110072398777,-65
1,DD211030021B,1577110094257387,-64
1,DD211030031B,1577110114964708,-65
1,DD211030008B,1577110141403966,-67
1,DD211030015B,1577110162589856,-66
1,DD211030028B,1577110184563829,-67
1,DD211030019B,1577110209102836,-69
1,DD211030023B,1577110228700432,-67
1,DD211030023B,1577110241741867,-69
1,DD211030017B,1577110250344445,-64
1,DD211030012B,1577110287711875,-64
1,DD211030036B,1577110310648318,-65
1,DD211030010B,1577110331718190,-66
1,DD211030016B,1577110353649874,-62
1,DD211030003B,1577110375528574,-67
1,DD211030003B,1577110391670889,-69
1,DD211030035B,1577110400169420,-65
1,DD211030005B,1577110420513423,-67
1,DD211030001B,1577110440382372,-63
1,DD211030001B,1577110456878236,-67
1,DD211030025B,1577110463927337,-63
1,DD211030011B,1577110486937683,-69
1,DD211030006B,1577110510594666,-68
1,DD211030032B,1577110556293482,-68
1,DD211030032B,1577110571878798,-66
1,DD211030033B,1577110577845502,-66
1,DD211030030B,1577110603210643,-64
1,DD211030034B,1577110624987357,-66
1,DD211030037B,1577110651757772,-67
1,DD211030027B,1577110672350957,-64
1,DD211030021B,1577110700011970,-67
1,DD211030031B,1577110722102370,-65
1,DD211030008B,1577110752727237,-66
1,DD211030015B,1577110774449096,-67
1,DD211030028B,1577110798241590,-68
1,DD211030019B,1577110821520487,-65
1,DD211030023B,1577110854853763,-67
1,DD211030017B,1577110878681715,-67
1,DD211030012B,1577110913365899,-67
1,DD211030036B,1577110934449230,-66
1,DD211030010B,1577110959974984,-67
1,DD211030016B,1577110982498088,-61
1,DD211030003B,1577111003650860,-67
1,DD211030035B,1577111026941143,-67
1,DD211030005B,1577111048428234,-65
1,DD211030001B,1577111072307076,-66
1,DD211030025B,1577111104582474,-67
1,DD211030011B,1577111121838751,-66
1,DD211030006B,1577111144146462,-67
1,DD211030006B,1577111158552664,-69
1,DD211030038B,1577111166127186,-66
1,DD211030032B,1577111194218520,-66
1,DD211030033B,1577111217926463,-67
1,DD211030030B,1577111237598348,-65
1,DD211030034B,1577111257296207,-69
1,DD211030037B,1577111277947706,-66
1,DD211030027B,1577111301474289,-67
1,DD211030027B,1577111318461285,-67
1,DD211030021B,1577111325091833,-61
1,DD211030021B,1577111338972057,-64
1,DD211030031B,1577111348229036,-67
1,DD211030008B,1577111367354188,-67
1,DD211030015B,1577111388475943,-68
1,DD211030028B,1577111415702415,-68
1,DD211030019B,1577111434847740,-68
1,DD211030023B,1577111477103036,-67
1,DD211030017B,1577111498300387,-67
1,DD211030012B,1577111527702842,-65
1,DD211030036B,1577111548390121,-66
1,DD211030010B,1577111576277663,-65
1,DD211030010B,1577111594280327,-64
1,DD211030016B,1577111599932390,-67
1,DD211030003B,1577111620658465,-68
1,DD211030035B,1577111641090222,-67
1,DD211030005B,1577111663088761,-68
1,DD211030001B,1577111681770786,-66
1,DD211030001B,1577111702119760,-68
1,DD211030025B,1577111715498775,-62
1,DD211030011B,1577111739451682,-68
1,DD211030006B,1577111777454300,-64
1,DD211030038B,1577111798694365,-66
1,DD211030032B,1577111820955044,-68
1,DD211030033B,1577111839631438,-69
1,DD211030030B,1577111869109852,-68
1,DD211030034B,1577111889393324,-69
1,DD211030037B,1577111910444273,-64
1,DD211030027B,1577111933169799,-65
1,DD211030027B,1577111954651722,-65
1,DD211030021B,1577111996406069,-66
1,DD211030031B,1577112018993051,-68
1,DD211030008B,1577112038310571,-67
1,DD211030008B,1577112061846108,-67
1,DD211030015B,1577112063164883,-70
1,DD211030028B,1577112087419016,-67
1,DD211030019B,1577112112918194,-68
1,DD211030023B,1577112135905757,-68
1,DD211030023B,1577112150415958,-66
1,DD211030017B,1577112159353860,-67
1,DD211030012B,1577112185546203,-67
1,DD211030036B,1577112204832990,-67
1,DD211030010B,1577112236603931,-65
1,DD211030016B,1577112258679796,-68
1,DD211030016B,1577112269281950,-66
1,DD211030003B,1577112281092130,-67
1,DD211030035B,1577112302534215,-66
1,DD211030005B,1577112326398374,-70
1,DD211030001B,1577112349571656,-65
1,DD211030025B,1577112394316697,-63
1,DD211030011B,1577112416339521,-69
1,DD211030006B,1577112448596372,-66
1,DD211030038B,1577112466870467,-66
1,DD211030032B,1577112504966738,-66
1,DD211030032B,1577112523717789,-68
1,DD211030033B,1577112527306964,-65
1,DD211030030B,1577112549592902,-69
1,DD211030030B,1577112562169858,-68
1,DD211030034B,1577112571333457,-65
1,DD211030034B,1577112590444268,-69
1,DD211030037B,1577112594898094,-67
1,DD211030027B,1577112615122336,-67
1,DD211030021B,1577112638101770,-66
1,DD211030031B,1577112658194962,-69
1,DD211030008B,1577112702122045,-69
1,DD211030015B,1577112726860460,-69
1,DD211030028B,1577112764049863,-67
1,DD211030019B,1577112782893667,-68
1,DD211030023B,1577112812200817,-68
1,DD211030017B,1577112830936086,-68
1,DD211030012B,1577112862901378,-68
1,DD211030036B,1577112882984308,-67
1,DD211030010B,1577112906405743,-65
1,DD211030016B,1577112926035932,-66
1,DD211030003B,1577112952824469,-68
1,DD211030035B,1577112971330903,-68
1,DD211030005B,1577113001769646,-69
1,DD211030001B,1577113023265439,-67
1,DD211030025B,1577113062619694,-67
1,DD211030011B,1577113083883425,-69
1,DD211030006B,1577113181429350,-67
1,DD211030006B,1577113194576790,-67
